DateTime,Symbol,SoldPrice,LTP,VWAP,SLPrice
2025-10-04 12:27:04.500585+05:30,NIFTY14OCT25P24750,82.33,66.8,,98.8
2025-10-04 12:27:04.500585+05:30,NIFTY14OCT25C25150,55.35,48.3,,66.45
2025-10-04 12:27:09.586185+05:30,NIFTY14OCT25P24750,82.33,66.8,,98.8
2025-10-04 12:27:09.586185+05:30,NIFTY14OCT25C25150,55.35,48.3,,66.45
2025-10-04 12:27:12.743297+05:30,NIFTY14OCT25P24750,82.33,66.8,,98.8
2025-10-04 12:27:12.743297+05:30,NIFTY14OCT25C25150,55.35,48.3,,66.45
2025-10-04 12:27:19.737898+05:30,NIFTY14OCT25P24750,82.33,66.8,,98.8
2025-10-04 12:27:19.737898+05:30,NIFTY14OCT25C25150,55.35,48.3,,66.45
2025-10-04 12:27:22.756556+05:30,NIFTY14OCT25P24750,82.33,66.8,,98.8
2025-10-04 12:27:22.756556+05:30,NIFTY14OCT25C25150,55.35,48.3,,66.45
2025-10-04 12:27:29.498870+05:30,NIFTY14OCT25P24750,82.33,66.8,,98.8
2025-10-04 12:27:29.498870+05:30,NIFTY14OCT25C25150,55.35,48.3,,66.45
2025-10-04 12:27:39.386322+05:30,NIFTY14OCT25P24750,82.33,66.8,,98.8
2025-10-04 12:27:39.386322+05:30,NIFTY14OCT25C25150,55.35,48.3,,66.45
2025-10-04 12:27:42.759559+05:30,NIFTY14OCT25P24750,82.33,66.8,,98.8
2025-10-04 12:27:42.759559+05:30,NIFTY14OCT25C25150,55.35,48.3,,66.45
2025-10-04 12:27:49.522174+05:30,NIFTY14OCT25P24750,82.33,66.8,,98.8
2025-10-04 12:27:49.522174+05:30,NIFTY14OCT25C25150,55.35,48.3,,66.45
2025-10-04 12:27:52.778088+05:30,NIFTY14OCT25P24750,82.33,66.8,,98.8
2025-10-04 12:27:52.778088+05:30,NIFTY14OCT25C25150,55.35,48.3,,66.45
2025-10-04 12:27:59.575306+05:30,NIFTY14OCT25P24750,82.33,66.8,,98.8
2025-10-04 12:27:59.575306+05:30,NIFTY14OCT25C25150,55.35,48.3,,66.45
