timestamp,status,comments,spot_price,entry_spot_price,total_premium,premium_target,lower_range,higher_range,max_premium,expiry_date,entry_date,ce_sell_symbol,ce_sell_token,ce_sell_entry,ce_sell_current,ce_sell_qty,ce_sell_strike,ce_sell_option_type,pe_sell_symbol,pe_sell_token,pe_sell_entry,pe_sell_current,pe_sell_qty,pe_sell_strike,pe_sell_option_type,ce_buy_symbol,ce_buy_token,ce_buy_entry,ce_buy_current,ce_buy_qty,ce_buy_strike,ce_buy_option_type,pe_buy_symbol,pe_buy_token,pe_buy_entry,pe_buy_current,pe_buy_qty,pe_buy_strike,pe_buy_option_type
2025-09-19 09:34:55,ACTIVE,Regular monitoring update,25340.15,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,205.7,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.45,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.3,75,23850,PE
2025-09-19 09:35:25,ACTIVE,Regular monitoring update,25335.8,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,207.3,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.4,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.3,75,23850,PE
2025-09-19 09:35:56,ACTIVE,Regular monitoring update,25337.5,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,205.55,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.45,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.4,75,23850,PE
2025-09-19 09:36:25,ACTIVE,Regular monitoring update,25344.65,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,201.2,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.45,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.45,75,23850,PE
2025-09-19 09:36:55,ACTIVE,Regular monitoring update,25340.5,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,206.9,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.45,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.4,75,23850,PE
2025-09-19 09:37:25,ACTIVE,Regular monitoring update,25335.15,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,209.45,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.4,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.45,75,23850,PE
2025-09-19 09:37:55,ACTIVE,Regular monitoring update,25330.5,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,214.5,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.4,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.6,75,23850,PE
2025-09-19 09:38:25,ACTIVE,Regular monitoring update,25330.15,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,214.7,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.45,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.6,75,23850,PE
2025-09-19 09:38:58,ACTIVE,Regular monitoring update,25325.2,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,218.8,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.45,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.7,75,23850,PE
2025-09-19 09:39:25,ACTIVE,Regular monitoring update,25325.05,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,218.85,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.45,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.7,75,23850,PE
2025-09-19 09:39:55,ACTIVE,Regular monitoring update,25330.1,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,214.4,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.4,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.55,75,23850,PE
2025-09-19 09:40:32,ACTIVE,Regular monitoring update,25333.7,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,212.1,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.4,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.55,75,23850,PE
2025-09-19 09:40:55,ACTIVE,Regular monitoring update,25337.6,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,209.0,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.4,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.65,75,23850,PE
2025-09-19 09:41:26,ACTIVE,Regular monitoring update,25342.85,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,205.05,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.4,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.65,75,23850,PE
2025-09-19 09:41:55,ACTIVE,Regular monitoring update,25339.5,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,208.05,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.4,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.65,75,23850,PE
2025-09-19 09:43:04,ACTIVE,Regular monitoring update,25340.1,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,207.15,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.45,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.65,75,23850,PE
2025-09-19 09:43:25,ACTIVE,Regular monitoring update,25339.6,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,205.65,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.5,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.45,75,23850,PE
2025-09-19 09:43:55,ACTIVE,Regular monitoring update,25341.75,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,206.45,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.55,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.45,75,23850,PE
2025-09-19 09:44:25,ACTIVE,Regular monitoring update,25343.5,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,774.95,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,205.6,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.5,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.45,75,23850,PE
2025-09-19 09:44:55,ACTIVE,Regular monitoring update,25342.75,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,755.0,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,207.1,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.55,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.45,75,23850,PE
2025-09-19 09:46:06,ACTIVE,Regular monitoring update,25334.1,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,755.0,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,211.95,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.55,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.45,75,23850,PE
2025-09-19 09:47:08,ACTIVE,Regular monitoring update,25328.45,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,755.0,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,216.45,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.6,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.5,75,23850,PE
2025-09-19 09:47:25,ACTIVE,Regular monitoring update,25330.2,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,755.0,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,215.0,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.65,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.5,75,23850,PE
2025-09-19 09:47:55,ACTIVE,Regular monitoring update,25328.4,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,755.0,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,218.2,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.7,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.5,75,23850,PE
2025-09-19 09:48:25,ACTIVE,Regular monitoring update,25330.5,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,215.35,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.65,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.5,75,23850,PE
2025-09-19 09:48:55,ACTIVE,Regular monitoring update,25334.7,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,211.6,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.7,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.5,75,23850,PE
2025-09-19 09:49:25,ACTIVE,Regular monitoring update,25337.65,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,211.3,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.65,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.5,75,23850,PE
2025-09-19 09:49:55,ACTIVE,Regular monitoring update,25337.0,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,211.4,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.7,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.5,75,23850,PE
2025-09-19 09:50:26,ACTIVE,Regular monitoring update,25339.85,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,210.05,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.7,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.5,75,23850,PE
2025-09-19 09:50:55,ACTIVE,Regular monitoring update,25339.95,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,209.7,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.8,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.5,75,23850,PE
2025-09-19 09:51:25,ACTIVE,Regular monitoring update,25342.9,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,205.85,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.75,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.35,75,23850,PE
2025-09-19 09:51:55,ACTIVE,Regular monitoring update,25345.1,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,204.85,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.8,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.4,75,23850,PE
2025-09-19 09:52:25,ACTIVE,Regular monitoring update,25344.65,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,204.65,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.85,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.4,75,23850,PE
2025-09-19 09:52:55,ACTIVE,Regular monitoring update,25345.1,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,206.7,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.75,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.35,75,23850,PE
2025-09-19 09:53:25,ACTIVE,Regular monitoring update,25340.7,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,207.05,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.75,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.4,75,23850,PE
2025-09-19 09:53:56,ACTIVE,Regular monitoring update,25343.85,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,205.0,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.75,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.4,75,23850,PE
2025-09-19 09:54:25,ACTIVE,Regular monitoring update,25343.85,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,204.0,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.7,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.35,75,23850,PE
2025-09-19 09:54:55,ACTIVE,Regular monitoring update,25341.95,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,206.6,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.7,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.35,75,23850,PE
2025-09-19 09:55:26,ACTIVE,Regular monitoring update,25339.65,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,209.6,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.65,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.35,75,23850,PE
2025-09-19 09:55:55,ACTIVE,Regular monitoring update,25335.75,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,211.55,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.65,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.3,75,23850,PE
2025-09-19 09:56:25,ACTIVE,Regular monitoring update,25329.8,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,213.45,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.7,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.3,75,23850,PE
2025-09-19 09:56:55,ACTIVE,Regular monitoring update,25326.0,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,216.0,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.65,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.3,75,23850,PE
2025-09-19 09:57:25,ACTIVE,Regular monitoring update,25327.5,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,213.0,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.7,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.3,75,23850,PE
2025-09-19 09:57:55,ACTIVE,Regular monitoring update,25326.25,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,215.35,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.7,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.3,75,23850,PE
2025-09-19 09:58:25,ACTIVE,Regular monitoring update,25326.35,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,215.35,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.7,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.3,75,23850,PE
2025-09-19 09:58:55,ACTIVE,Regular monitoring update,25317.85,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,222.05,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.6,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.35,75,23850,PE
2025-09-19 09:59:25,ACTIVE,Regular monitoring update,25318.55,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,223.3,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.7,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.35,75,23850,PE
2025-09-19 09:59:55,ACTIVE,Regular monitoring update,25315.7,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,223.45,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.7,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.35,75,23850,PE
2025-09-19 10:00:25,ACTIVE,Regular monitoring update,25313.9,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,225.25,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.7,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.35,75,23850,PE
2025-09-19 10:00:56,ACTIVE,Regular monitoring update,25301.25,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,229.35,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.6,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.35,75,23850,PE
2025-09-19 10:01:25,ACTIVE,Regular monitoring update,25303.2,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,227.95,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.65,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.35,75,23850,PE
2025-09-19 10:01:55,ACTIVE,Regular monitoring update,25306.55,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,223.7,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.7,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.35,75,23850,PE
2025-09-19 10:02:25,ACTIVE,Regular monitoring update,25311.45,25331.0,46773.75,23386.88,25191.0,25675.0,343.85,2025-09-30,2025-09-19,NIFTY30SEP25C24650,60455,343.85,747.4,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,224.55,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,5.6,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,4.3,75,23850,PE
