timestamp,status,comments,spot_price,entry_spot_price,total_premium,premium_target,lower_range,higher_range,max_premium,expiry_date,entry_date,ce_sell_symbol,ce_sell_token,ce_sell_entry,ce_sell_current,ce_sell_qty,ce_sell_strike,ce_sell_option_type,pe_sell_symbol,pe_sell_token,pe_sell_entry,pe_sell_current,pe_sell_qty,pe_sell_strike,pe_sell_option_type,ce_buy_symbol,ce_buy_token,ce_buy_entry,ce_buy_current,ce_buy_qty,ce_buy_strike,ce_buy_option_type,pe_buy_symbol,pe_buy_token,pe_buy_entry,pe_buy_current,pe_buy_qty,pe_buy_strike,pe_buy_option_type
18/09/2025 20:28,ACTIVE,Recovered from existing positions,25423.6,25331,46773.75,23386.88,25191,25675,343.85,30-Sep-25,18-Sep-25,NIFTY30SEP25C24650,60455,343.85,343.85,-75,24650,CE,NIFTY30SEP25P25500,60500,139.9,139.9,-150,25500,PE,NIFTY30SEP25C26200,60566,7.15,7.15,75,26200,CE,NIFTY30SEP25P23850,60358,18.4,18.4,75,23850,PE
