DateTime,Symbol,SoldPrice,LTP,VWAP,SLPrice
2025-10-07 09:15:31.253392+05:30,NIFTY14OCT25C25200,88.3,97.45,,106.0
2025-10-07 09:15:31.253392+05:30,NIFTY14OCT25P25100,113.1,95.7,,135.75
2025-10-07 09:15:33.167797+05:30,NIFTY14OCT25C25200,88.3,98.7,,106.0
2025-10-07 09:15:33.167797+05:30,NIFTY14OCT25P25100,113.1,95.55,,135.75
2025-10-07 09:15:43.185848+05:30,NIFTY14OCT25C25200,88.3,99.25,,106.0
2025-10-07 09:15:43.185848+05:30,NIFTY14OCT25P25100,113.1,95.5,,135.75
2025-10-07 09:15:53.197541+05:30,NIFTY14OCT25C25200,88.3,98.15,,106.0
2025-10-07 09:15:53.197541+05:30,NIFTY14OCT25P25100,113.1,97.2,,135.75
2025-10-07 09:16:03.199729+05:30,NIFTY14OCT25C25200,88.3,97.15,,106.0
2025-10-07 09:16:03.199729+05:30,NIFTY14OCT25P25100,113.1,98.4,,135.75
2025-10-07 09:16:13.211720+05:30,NIFTY14OCT25C25200,88.3,97.65,,106.0
2025-10-07 09:16:13.211720+05:30,NIFTY14OCT25P25100,113.1,96.9,,135.75
2025-10-07 09:16:23.221637+05:30,NIFTY14OCT25C25200,88.3,98.95,,106.0
2025-10-07 09:16:23.221637+05:30,NIFTY14OCT25P25100,113.1,96.5,,135.75
2025-10-07 09:16:33.229357+05:30,NIFTY14OCT25C25200,88.3,99.65,,106.0
2025-10-07 09:16:33.229357+05:30,NIFTY14OCT25P25100,113.1,98.8,,135.75
2025-10-07 09:16:43.249014+05:30,NIFTY14OCT25C25200,88.3,100.25,,106.0
2025-10-07 09:16:43.249014+05:30,NIFTY14OCT25P25100,113.1,97.25,,135.75
2025-10-07 09:16:53.249356+05:30,NIFTY14OCT25C25200,88.3,101.15,,106.0
2025-10-07 09:16:53.249356+05:30,NIFTY14OCT25P25100,113.1,96.15,,135.75
2025-10-07 09:17:03.264823+05:30,NIFTY14OCT25C25200,88.3,100.8,99.0,106.0
2025-10-07 09:17:03.264823+05:30,NIFTY14OCT25P25100,113.1,96.3,95.85,135.75
2025-10-07 09:17:13.280761+05:30,NIFTY14OCT25C25200,88.3,100.5,99.0,106.0
2025-10-07 09:17:13.280761+05:30,NIFTY14OCT25P25100,113.1,97.7,95.85,135.75
2025-10-07 09:17:18.647929+05:30,NIFTY14OCT25C25200,88.3,99.65,99.0,106.0
2025-10-07 09:17:18.647929+05:30,NIFTY14OCT25P25100,113.1,98.4,95.85,135.75
2025-10-07 09:17:23.282207+05:30,NIFTY14OCT25C25200,88.3,100.65,99.0,106.0
2025-10-07 09:17:23.282207+05:30,NIFTY14OCT25P25100,113.1,97.65,95.85,135.75
2025-10-07 09:17:28.937908+05:30,NIFTY14OCT25C25200,88.3,99.65,99.0,106.0
2025-10-07 09:17:28.937908+05:30,NIFTY14OCT25P25100,113.1,98.2,95.85,135.75
2025-10-07 09:17:33.312926+05:30,NIFTY14OCT25C25200,88.3,98.9,99.0,106.0
2025-10-07 09:17:33.312926+05:30,NIFTY14OCT25P25100,113.1,99.55,95.85,135.75
2025-10-07 09:17:38.650312+05:30,NIFTY14OCT25C25200,88.3,97.75,99.0,106.0
2025-10-07 09:17:38.650312+05:30,NIFTY14OCT25P25100,113.1,100.1,95.85,135.75
2025-10-07 09:17:43.329952+05:30,NIFTY14OCT25C25200,88.3,98.0,99.0,106.0
2025-10-07 09:17:43.329952+05:30,NIFTY14OCT25P25100,113.1,100.35,95.85,135.75
2025-10-07 09:17:48.813207+05:30,NIFTY14OCT25C25200,88.3,97.95,99.0,106.0
2025-10-07 09:17:48.813207+05:30,NIFTY14OCT25P25100,113.1,101.85,95.85,135.75
2025-10-07 09:17:53.361327+05:30,NIFTY14OCT25C25200,88.3,97.1,99.0,106.0
2025-10-07 09:17:53.361327+05:30,NIFTY14OCT25P25100,113.1,104.1,95.85,135.75
2025-10-07 09:18:03.361312+05:30,NIFTY14OCT25C25200,88.3,91.6,99.0,106.0
2025-10-07 09:18:03.361312+05:30,NIFTY14OCT25P25100,113.1,109.45,95.85,135.75
2025-10-07 09:18:08.996006+05:30,NIFTY14OCT25C25200,88.3,91.6,99.0,106.0
2025-10-07 09:18:08.996006+05:30,NIFTY14OCT25P25100,113.1,109.2,95.85,135.75
2025-10-07 09:18:13.360999+05:30,NIFTY14OCT25C25200,88.3,92.7,99.0,106.0
2025-10-07 09:18:13.360999+05:30,NIFTY14OCT25P25100,113.1,107.2,95.85,135.75
2025-10-07 09:18:23.364764+05:30,NIFTY14OCT25C25200,88.3,93.75,99.0,106.0
2025-10-07 09:18:23.364764+05:30,NIFTY14OCT25P25100,113.1,106.85,95.85,135.75
2025-10-07 09:18:28.808666+05:30,NIFTY14OCT25C25200,88.3,95.5,99.0,106.0
2025-10-07 09:18:28.808666+05:30,NIFTY14OCT25P25100,113.1,105.65,95.85,135.75
2025-10-07 09:18:33.362555+05:30,NIFTY14OCT25C25200,88.3,94.65,99.0,106.0
2025-10-07 09:18:33.362555+05:30,NIFTY14OCT25P25100,113.1,106.55,95.85,135.75
2025-10-07 09:18:43.379541+05:30,NIFTY14OCT25C25200,88.3,95.1,99.0,106.0
2025-10-07 09:18:43.379541+05:30,NIFTY14OCT25P25100,113.1,105.9,95.85,135.75
2025-10-07 09:18:48.711258+05:30,NIFTY14OCT25C25200,88.3,94.1,99.0,106.0
2025-10-07 09:18:48.711258+05:30,NIFTY14OCT25P25100,113.1,108.55,95.85,135.75
2025-10-07 09:18:53.379699+05:30,NIFTY14OCT25C25200,88.3,94.0,99.0,106.0
2025-10-07 09:18:53.379699+05:30,NIFTY14OCT25P25100,113.1,108.4,95.85,135.75
2025-10-07 09:18:58.861273+05:30,NIFTY14OCT25C25200,88.3,94.0,99.0,106.0
2025-10-07 09:18:58.861273+05:30,NIFTY14OCT25P25100,113.1,108.95,95.85,135.75
2025-10-07 09:19:03.379125+05:30,NIFTY14OCT25C25200,88.3,91.65,99.0,106.0
2025-10-07 09:19:03.379125+05:30,NIFTY14OCT25P25100,113.1,110.4,95.85,135.75
2025-10-07 09:19:08.831559+05:30,NIFTY14OCT25C25200,88.3,92.4,99.0,106.0
2025-10-07 09:19:08.831559+05:30,NIFTY14OCT25P25100,113.1,108.95,95.85,135.75
2025-10-07 09:19:13.379373+05:30,NIFTY14OCT25C25200,88.3,93.0,99.0,106.0
2025-10-07 09:19:13.379373+05:30,NIFTY14OCT25P25100,113.1,109.7,95.85,135.75
2025-10-07 09:19:19.617127+05:30,NIFTY14OCT25C25200,88.3,93.0,99.0,106.0
2025-10-07 09:19:19.617127+05:30,NIFTY14OCT25P25100,113.1,110.25,95.85,135.75
2025-10-07 09:19:23.410947+05:30,NIFTY14OCT25C25200,88.3,93.05,99.0,106.0
2025-10-07 09:19:23.410947+05:30,NIFTY14OCT25P25100,113.1,109.5,95.85,135.75
2025-10-07 09:19:33.411587+05:30,NIFTY14OCT25C25200,88.3,93.75,99.0,106.0
2025-10-07 09:19:33.411587+05:30,NIFTY14OCT25P25100,113.1,109.3,95.85,135.75
2025-10-07 09:19:43.433911+05:30,NIFTY14OCT25C25200,88.3,91.0,99.0,106.0
2025-10-07 09:19:43.433911+05:30,NIFTY14OCT25P25100,113.1,114.0,95.85,135.75
2025-10-07 09:19:53.449121+05:30,NIFTY14OCT25C25200,88.3,93.75,99.0,106.0
2025-10-07 09:19:53.449121+05:30,NIFTY14OCT25P25100,113.1,111.5,95.85,135.75
2025-10-07 09:20:03.467163+05:30,NIFTY14OCT25C25200,88.3,91.5,99.0,106.0
2025-10-07 09:20:03.467163+05:30,NIFTY14OCT25P25100,113.1,111.35,95.85,135.75
2025-10-07 09:20:13.469074+05:30,NIFTY14OCT25C25200,88.3,95.35,99.0,106.0
2025-10-07 09:20:13.469074+05:30,NIFTY14OCT25P25100,113.1,109.1,95.85,135.75
2025-10-07 09:20:24.815683+05:30,NIFTY14OCT25C25200,88.3,95.3,99.0,106.0
2025-10-07 09:20:24.815683+05:30,NIFTY14OCT25P25100,113.1,108.5,95.85,135.75
2025-10-07 09:20:33.501075+05:30,NIFTY14OCT25C25200,88.3,93.9,99.0,106.0
2025-10-07 09:20:33.501075+05:30,NIFTY14OCT25P25100,113.1,110.65,95.85,135.75
2025-10-07 09:20:43.514286+05:30,NIFTY14OCT25C25200,88.3,93.8,99.0,106.0
2025-10-07 09:20:43.514286+05:30,NIFTY14OCT25P25100,113.1,111.6,95.85,135.75
