DateTime,Symbol,SoldPrice,LTP,VWAP,SLPrice
2025-09-11 09:28:43.579486+05:30,NIFTY30SEP25C24650,343.85,523.0,498.35,412.62
2025-09-11 09:28:43.579486+05:30,NIFTY30SEP25P24650,85.1,77.25,81.44,102.12
2025-09-11 09:28:43.579486+05:30,NIFTY30SEP25P25100,227.05,218.25,227.41,272.46
2025-09-11 09:28:47.667871+05:30,NIFTY30SEP25C24650,343.85,523.0,498.35,412.62
2025-09-11 09:28:47.667871+05:30,NIFTY30SEP25P24650,85.1,77.4,81.44,102.12
2025-09-11 09:28:47.667871+05:30,NIFTY30SEP25P25100,227.05,218.0,227.41,272.46
2025-09-11 09:28:53.550993+05:30,NIFTY30SEP25C24650,343.85,523.0,498.35,412.62
2025-09-11 09:28:53.550993+05:30,NIFTY30SEP25P24650,85.1,77.55,81.44,102.12
2025-09-11 09:28:53.550993+05:30,NIFTY30SEP25P25100,227.05,219.0,227.41,272.46
2025-09-11 09:28:57.683921+05:30,NIFTY30SEP25C24650,343.85,523.0,498.35,412.62
2025-09-11 09:28:57.683921+05:30,NIFTY30SEP25P24650,85.1,77.55,81.44,102.12
2025-09-11 09:28:57.683921+05:30,NIFTY30SEP25P25100,227.05,219.0,227.41,272.46
2025-09-11 09:29:03.564141+05:30,NIFTY30SEP25C24650,343.85,523.0,498.35,412.62
2025-09-11 09:29:03.564141+05:30,NIFTY30SEP25P24650,85.1,77.55,81.44,102.12
2025-09-11 09:29:03.564141+05:30,NIFTY30SEP25P25100,227.05,218.7,227.41,272.46
2025-09-11 09:29:07.696259+05:30,NIFTY30SEP25C24650,343.85,523.0,498.35,412.62
2025-09-11 09:29:07.696259+05:30,NIFTY30SEP25P24650,85.1,77.3,81.44,102.12
2025-09-11 09:29:07.696259+05:30,NIFTY30SEP25P25100,227.05,219.3,227.41,272.46
2025-09-11 09:29:13.562430+05:30,NIFTY30SEP25C24650,343.85,523.0,498.35,412.62
2025-09-11 09:29:13.562430+05:30,NIFTY30SEP25P24650,85.1,77.3,81.44,102.12
2025-09-11 09:29:13.562430+05:30,NIFTY30SEP25P25100,227.05,218.3,227.41,272.46
2025-09-11 09:29:17.718745+05:30,NIFTY30SEP25C24650,343.85,523.0,498.35,412.62
