DateTime,Symbol,SoldPrice,LTP,VWAP,SLPrice
2025-09-15 18:19:04.740865+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:19:04.740865+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:19:09.302378+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:19:09.302378+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:19:13.668152+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:19:13.668152+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:20:04.069997+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:20:04.069997+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:20:09.344651+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:20:09.344651+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:20:13.766524+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:20:13.766524+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:21:03.204035+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:21:03.204035+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:21:57.171740+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:21:57.171740+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:22:03.816597+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:22:03.816597+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:22:09.429005+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:22:09.429005+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:22:13.854889+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:22:13.854889+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:22:19.446674+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:22:19.446674+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:22:23.870465+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:22:23.870465+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:22:29.560876+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:22:29.560876+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:22:33.883553+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:22:33.883553+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:22:39.454171+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:22:39.454171+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:22:43.922065+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:22:43.922065+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:22:49.435989+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:22:49.435989+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:22:53.939857+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:22:53.939857+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:22:59.611094+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:22:59.611094+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:23:03.969955+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:23:03.969955+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:23:09.464730+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:23:09.464730+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:23:14.009307+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:23:14.009307+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:23:19.763879+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:23:19.763879+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:23:24.040608+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:23:24.040608+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:23:29.515419+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:23:29.515419+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
2025-09-15 18:23:34.034146+05:30,NIFTY30SEP25C24650,343.85,562.55,587.64,412.62
2025-09-15 18:23:34.034146+05:30,NIFTY30SEP25P25100,189.47,154.0,152.0,227.364
