DateTime,Symbol,SoldPrice,LTP,VWAP,SLPrice
2025-10-06 12:55:30.557299+05:30,NIFTY14OCT25C25150,71.92,90.75,55.94,86.35
2025-10-06 12:55:30.557299+05:30,NIFTY14OCT25P24950,82.2,80.95,131.04,98.65
2025-10-06 12:55:40.542786+05:30,NIFTY14OCT25C25150,71.92,90.25,55.94,86.35
2025-10-06 12:55:40.542786+05:30,NIFTY14OCT25P24950,82.2,81.5,131.04,98.65
2025-10-06 12:55:50.596550+05:30,NIFTY14OCT25C25150,71.92,90.5,55.94,86.35
2025-10-06 12:55:50.596550+05:30,NIFTY14OCT25P24950,82.2,81.25,131.04,98.65
2025-10-06 12:56:00.631899+05:30,NIFTY14OCT25C25150,71.92,91.0,55.94,86.35
2025-10-06 12:56:00.631899+05:30,NIFTY14OCT25P24950,82.2,80.75,131.04,98.65
2025-10-06 12:56:12.710477+05:30,NIFTY14OCT25C25150,71.92,91.25,55.94,86.35
2025-10-06 12:56:12.710477+05:30,NIFTY14OCT25P24950,82.2,80.15,131.04,98.65
2025-10-06 12:56:20.569280+05:30,NIFTY14OCT25C25150,71.92,91.35,55.94,86.35
2025-10-06 12:56:20.569280+05:30,NIFTY14OCT25P24950,82.2,79.85,131.04,98.65
2025-10-06 12:56:30.998748+05:30,NIFTY14OCT25C25150,71.92,91.75,55.94,86.35
2025-10-06 12:56:30.998748+05:30,NIFTY14OCT25P24950,82.2,79.4,131.04,98.65
2025-10-06 12:56:40.605391+05:30,NIFTY14OCT25C25150,71.92,91.95,55.94,86.35
2025-10-06 12:56:40.605391+05:30,NIFTY14OCT25P24950,82.2,78.9,131.04,98.65
2025-10-06 12:56:50.641010+05:30,NIFTY14OCT25C25150,71.92,91.55,55.94,86.35
2025-10-06 12:56:50.641010+05:30,NIFTY14OCT25P24950,82.2,79.15,131.04,98.65
2025-10-06 12:57:00.659386+05:30,NIFTY14OCT25C25150,71.92,91.4,55.94,86.35
2025-10-06 12:57:00.659386+05:30,NIFTY14OCT25P24950,82.2,79.4,131.04,98.65
2025-10-06 12:57:10.692153+05:30,NIFTY14OCT25C25150,71.92,91.65,55.94,86.35
2025-10-06 12:57:10.692153+05:30,NIFTY14OCT25P24950,82.2,79.25,131.04,98.65
2025-10-06 12:57:21.322732+05:30,NIFTY14OCT25C25150,71.92,91.4,55.94,86.35
2025-10-06 12:57:21.322732+05:30,NIFTY14OCT25P24950,82.2,79.7,131.04,98.65
2025-10-06 12:57:30.781428+05:30,NIFTY14OCT25C25150,71.92,91.8,55.94,86.35
2025-10-06 12:57:30.781428+05:30,NIFTY14OCT25P24950,82.2,79.45,131.04,98.65
2025-10-06 12:57:40.605390+05:30,NIFTY14OCT25C25150,71.92,91.1,55.94,86.35
2025-10-06 12:57:40.605390+05:30,NIFTY14OCT25P24950,82.2,79.3,131.04,98.65
2025-10-06 12:57:50.652972+05:30,NIFTY14OCT25C25150,71.92,91.15,55.94,86.35
2025-10-06 12:57:50.652972+05:30,NIFTY14OCT25P24950,82.2,79.4,131.04,98.65
2025-10-06 12:59:02.309480+05:30,NIFTY14OCT25C25150,71.92,93.1,55.94,86.35
2025-10-06 12:59:02.309480+05:30,NIFTY14OCT25P24950,82.2,77.55,131.04,98.65
2025-10-06 12:59:10.715186+05:30,NIFTY14OCT25C25150,71.92,93.55,55.94,86.35
2025-10-06 12:59:10.715186+05:30,NIFTY14OCT25P24950,82.2,77.55,131.04,98.65
2025-10-06 12:59:22.570266+05:30,NIFTY14OCT25C25150,71.92,93.0,55.94,86.35
2025-10-06 12:59:22.570266+05:30,NIFTY14OCT25P24950,82.2,77.8,131.04,98.65
2025-10-06 12:59:31.087919+05:30,NIFTY14OCT25C25150,71.92,93.0,55.94,86.35
2025-10-06 12:59:31.087919+05:30,NIFTY14OCT25P24950,82.2,77.5,131.04,98.65
2025-10-06 12:59:40.740597+05:30,NIFTY14OCT25C25150,71.92,93.4,55.94,86.35
2025-10-06 12:59:40.740597+05:30,NIFTY14OCT25P24950,82.2,77.4,131.04,98.65
2025-10-06 12:59:50.730522+05:30,NIFTY14OCT25C25150,71.92,93.35,55.94,86.35
