DateTime,Symbol,SoldPrice,LTP,VWAP,SLPrice
2025-09-23 09:33:12.309067+05:30,NIFTY30SEP25C24650,343.85,644.8,,412.65
2025-09-23 09:33:12.309067+05:30,NIFTY30SEP25C25200,179.95,145.25,,215.95
2025-09-23 09:33:12.309067+05:30,NIFTY30SEP25P25500,139.9,308.9,,167.9
2025-09-23 09:33:24.477907+05:30,NIFTY30SEP25C24650,343.85,644.8,,412.65
2025-09-23 09:33:24.477907+05:30,NIFTY30SEP25C25200,179.95,146.1,,215.95
2025-09-23 09:33:24.477907+05:30,NIFTY30SEP25P25500,139.9,308.35,,167.9
2025-09-23 09:33:28.594500+05:30,NIFTY30SEP25C24650,343.85,644.8,,412.65
2025-09-23 09:33:28.594500+05:30,NIFTY30SEP25C25200,179.95,146.45,,215.95
2025-09-23 09:33:28.594500+05:30,NIFTY30SEP25P25500,139.9,308.15,,167.9
2025-09-23 09:33:33.594433+05:30,NIFTY30SEP25C24650,343.85,644.8,,412.65
2025-09-23 09:33:33.594433+05:30,NIFTY30SEP25C25200,179.95,146.05,,215.95
2025-09-23 09:33:33.594433+05:30,NIFTY30SEP25P25500,139.9,308.35,,167.9
2025-09-23 09:33:48.595924+05:30,NIFTY30SEP25C24650,343.85,644.8,,412.65
2025-09-23 09:33:48.595924+05:30,NIFTY30SEP25C25200,179.95,147.3,,215.95
2025-09-23 09:33:48.595924+05:30,NIFTY30SEP25P25500,139.9,306.55,,167.9
2025-09-23 09:33:53.596299+05:30,NIFTY30SEP25C24650,343.85,644.8,,412.65
2025-09-23 09:33:53.596299+05:30,NIFTY30SEP25C25200,179.95,145.65,,215.95
2025-09-23 09:33:53.596299+05:30,NIFTY30SEP25P25500,139.9,308.7,,167.9
2025-09-23 09:34:01.978152+05:30,NIFTY30SEP25C24650,343.85,644.8,,412.65
2025-09-23 09:34:01.978152+05:30,NIFTY30SEP25C25200,179.95,144.75,,215.95
2025-09-23 09:34:01.978152+05:30,NIFTY30SEP25P25500,139.9,310.1,,167.9
2025-09-23 09:34:12.260024+05:30,NIFTY30SEP25C24650,343.85,591.0,,412.65
2025-09-23 09:34:12.260024+05:30,NIFTY30SEP25C25200,179.95,143.75,,215.95
2025-09-23 09:34:12.260024+05:30,NIFTY30SEP25P25500,139.9,312.1,,167.9
2025-09-23 09:34:13.610021+05:30,NIFTY30SEP25C24650,343.85,591.0,,412.65
2025-09-23 09:34:13.610021+05:30,NIFTY30SEP25C25200,179.95,143.6,,215.95
2025-09-23 09:34:13.610021+05:30,NIFTY30SEP25P25500,139.9,313.15,,167.9
2025-09-23 09:34:21.798293+05:30,NIFTY30SEP25C24650,343.85,591.0,,412.65
2025-09-23 09:34:21.798293+05:30,NIFTY30SEP25C25200,179.95,142.7,,215.95
2025-09-23 09:34:21.798293+05:30,NIFTY30SEP25P25500,139.9,313.5,,167.9
2025-09-23 09:34:23.610109+05:30,NIFTY30SEP25C24650,343.85,591.0,,412.65
2025-09-23 09:34:23.610109+05:30,NIFTY30SEP25C25200,179.95,142.2,,215.95
2025-09-23 09:34:23.610109+05:30,NIFTY30SEP25P25500,139.9,315.0,,167.9
2025-09-23 09:34:31.838117+05:30,NIFTY30SEP25C24650,343.85,591.0,,412.65
2025-09-23 09:34:31.838117+05:30,NIFTY30SEP25C25200,179.95,143.25,,215.95
2025-09-23 09:34:31.838117+05:30,NIFTY30SEP25P25500,139.9,313.05,,167.9
2025-09-23 09:34:42.010183+05:30,NIFTY30SEP25C24650,343.85,591.0,,412.65
2025-09-23 09:34:42.010183+05:30,NIFTY30SEP25C25200,179.95,143.0,,215.95
2025-09-23 09:34:42.010183+05:30,NIFTY30SEP25P25500,139.9,313.5,,167.9
2025-09-23 09:34:43.625725+05:30,NIFTY30SEP25C24650,343.85,591.0,,412.65
2025-09-23 09:34:43.625725+05:30,NIFTY30SEP25C25200,179.95,142.6,,215.95
2025-09-23 09:34:43.625725+05:30,NIFTY30SEP25P25500,139.9,313.65,,167.9
2025-09-23 09:34:51.657026+05:30,NIFTY30SEP25C24650,343.85,591.0,,412.65
2025-09-23 09:34:51.657026+05:30,NIFTY30SEP25C25200,179.95,142.05,,215.95
2025-09-23 09:34:51.657026+05:30,NIFTY30SEP25P25500,139.9,315.7,,167.9
2025-09-23 09:34:53.641481+05:30,NIFTY30SEP25C24650,343.85,591.0,,412.65
2025-09-23 09:34:53.641481+05:30,NIFTY30SEP25C25200,179.95,142.75,,215.95
2025-09-23 09:34:53.641481+05:30,NIFTY30SEP25P25500,139.9,313.5,,167.9
2025-09-23 09:35:02.007283+05:30,NIFTY30SEP25C24650,343.85,591.0,,412.65
2025-09-23 09:35:02.007283+05:30,NIFTY30SEP25C25200,179.95,144.0,,215.95
2025-09-23 09:35:02.007283+05:30,NIFTY30SEP25P25500,139.9,311.0,,167.9
2025-09-23 09:35:12.010097+05:30,NIFTY30SEP25C24650,343.85,591.0,,412.65
2025-09-23 09:35:12.010097+05:30,NIFTY30SEP25C25200,179.95,144.4,,215.95
2025-09-23 09:35:12.010097+05:30,NIFTY30SEP25P25500,139.9,310.9,,167.9
2025-09-23 09:35:21.721237+05:30,NIFTY30SEP25C24650,343.85,591.0,,412.65
2025-09-23 09:35:21.721237+05:30,NIFTY30SEP25C25200,179.95,143.45,,215.95
2025-09-23 09:35:21.721237+05:30,NIFTY30SEP25P25500,139.9,312.55,,167.9
2025-09-23 09:35:24.127651+05:30,NIFTY30SEP25C24650,343.85,591.0,,412.65
2025-09-23 09:35:24.127651+05:30,NIFTY30SEP25C25200,179.95,143.3,,215.95
2025-09-23 09:35:24.127651+05:30,NIFTY30SEP25P25500,139.9,312.55,,167.9
2025-09-23 09:35:32.071493+05:30,NIFTY30SEP25C24650,343.85,591.0,,412.65
2025-09-23 09:35:32.071493+05:30,NIFTY30SEP25C25200,179.95,141.85,,215.95
2025-09-23 09:35:32.071493+05:30,NIFTY30SEP25P25500,139.9,314.25,,167.9
2025-09-23 09:35:41.708441+05:30,NIFTY30SEP25C24650,343.85,591.0,,412.65
2025-09-23 09:35:41.708441+05:30,NIFTY30SEP25C25200,179.95,142.2,,215.95
