DateTime,Symbol,SoldPrice,LTP,VWAP,SLPrice
2025-09-13 14:28:15.106447+05:30,NIFTY30SEP25C24650,343.85,608.6,,412.62
2025-09-13 14:28:15.106447+05:30,NIFTY30SEP25P24650,85.1,48.7,,102.12
2025-09-13 14:28:15.106447+05:30,NIFTY30SEP25P25100,227.05,151.95,,272.46
2025-09-13 14:28:19.079562+05:30,NIFTY30SEP25C24650,343.85,608.6,,412.62
2025-09-13 14:28:19.079562+05:30,NIFTY30SEP25P24650,85.1,48.7,,102.12
2025-09-13 14:28:19.079562+05:30,NIFTY30SEP25P25100,227.05,151.95,,272.46
2025-09-13 14:28:28.008685+05:30,NIFTY30SEP25C24650,343.85,608.6,,412.62
2025-09-13 14:28:28.008685+05:30,NIFTY30SEP25P24650,85.1,48.7,,102.12
2025-09-13 14:28:28.008685+05:30,NIFTY30SEP25P25100,227.05,151.95,,272.46
2025-09-13 14:28:38.036766+05:30,NIFTY30SEP25C24650,343.85,608.6,,412.62
2025-09-13 14:28:38.036766+05:30,NIFTY30SEP25P24650,85.1,48.7,,102.12
2025-09-13 14:28:38.036766+05:30,NIFTY30SEP25P25100,227.05,151.95,,272.46
2025-09-13 14:28:51.143950+05:30,NIFTY30SEP25C24650,343.85,608.6,,412.62
2025-09-13 14:28:51.143950+05:30,NIFTY30SEP25P24650,85.1,48.7,,102.12
2025-09-13 14:28:51.143950+05:30,NIFTY30SEP25P25100,227.05,151.95,,272.46
2025-09-13 14:32:04.391683+05:30,NIFTY30SEP25C24650,343.85,608.6,,412.62
2025-09-13 14:32:04.391683+05:30,NIFTY30SEP25P24650,85.1,48.7,,102.12
2025-09-13 14:32:04.391683+05:30,NIFTY30SEP25P25100,227.05,151.95,,272.46
2025-09-13 14:32:10.170907+05:30,NIFTY30SEP25C24650,343.85,608.6,,412.62
2025-09-13 14:32:10.170907+05:30,NIFTY30SEP25P24650,85.1,48.7,,102.12
2025-09-13 14:32:10.170907+05:30,NIFTY30SEP25P25100,227.05,151.95,,272.46
2025-09-13 14:37:34.972407+05:30,NIFTY30SEP25C24650,343.85,608.6,,412.62
2025-09-13 14:37:34.972407+05:30,NIFTY30SEP25P24650,85.1,48.7,,102.12
2025-09-13 14:37:34.972407+05:30,NIFTY30SEP25P25100,227.05,151.95,,272.46
2025-09-13 14:37:40.752533+05:30,NIFTY30SEP25C24650,343.85,608.6,,412.62
2025-09-13 14:37:40.752533+05:30,NIFTY30SEP25P24650,85.1,48.7,,102.12
2025-09-13 14:37:40.752533+05:30,NIFTY30SEP25P25100,227.05,151.95,,272.46
2025-09-13 14:37:50.891084+05:30,NIFTY30SEP25C24650,343.85,608.6,,412.62
2025-09-13 14:37:50.891084+05:30,NIFTY30SEP25P24650,85.1,48.7,,102.12
2025-09-13 14:37:50.891084+05:30,NIFTY30SEP25P25100,227.05,151.95,,272.46
2025-09-13 14:38:00.951421+05:30,NIFTY30SEP25C24650,343.85,608.6,,412.62
2025-09-13 14:38:00.951421+05:30,NIFTY30SEP25P24650,85.1,48.7,,102.12
2025-09-13 14:38:00.951421+05:30,NIFTY30SEP25P25100,227.05,151.95,,272.46
2025-09-13 14:38:10.982406+05:30,NIFTY30SEP25C24650,343.85,608.6,,412.62
2025-09-13 14:38:10.982406+05:30,NIFTY30SEP25P24650,85.1,48.7,,102.12
2025-09-13 14:38:10.982406+05:30,NIFTY30SEP25P25100,227.05,151.95,,272.46
2025-09-13 14:38:20.925283+05:30,NIFTY30SEP25C24650,343.85,608.6,,412.62
2025-09-13 14:38:20.925283+05:30,NIFTY30SEP25P24650,85.1,48.7,,102.12
2025-09-13 14:38:20.925283+05:30,NIFTY30SEP25P25100,227.05,151.95,,272.46
