DateTime,Symbol,SoldPrice,LTP,VWAP,SLPrice
2025-09-16 13:09:37.255061+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:09:37.255061+05:30,NIFTY30SEP25P25100,189.48,106.2,153.34,227.4
2025-09-16 13:09:47.171520+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:09:47.171520+05:30,NIFTY30SEP25P25100,189.48,107.1,153.34,227.4
2025-09-16 13:09:57.188300+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:09:57.188300+05:30,NIFTY30SEP25P25100,189.48,107.1,153.34,227.4
2025-09-16 13:10:02.201936+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:10:02.201936+05:30,NIFTY30SEP25P25100,189.48,107.75,153.34,227.4
2025-09-16 13:10:07.188961+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:10:07.188961+05:30,NIFTY30SEP25P25100,189.48,107.95,153.34,227.4
2025-09-16 13:10:12.195041+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:10:12.195041+05:30,NIFTY30SEP25P25100,189.48,107.3,153.34,227.4
2025-09-16 13:10:17.189433+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:10:17.189433+05:30,NIFTY30SEP25P25100,189.48,107.3,153.34,227.4
2025-09-16 13:10:22.908000+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:10:22.908000+05:30,NIFTY30SEP25P25100,189.48,107.3,153.34,227.4
2025-09-16 13:10:27.205954+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:10:27.205954+05:30,NIFTY30SEP25P25100,189.48,107.35,153.34,227.4
2025-09-16 13:10:37.206883+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:10:37.206883+05:30,NIFTY30SEP25P25100,189.48,107.75,153.34,227.4
2025-09-16 13:10:42.960901+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:10:42.960901+05:30,NIFTY30SEP25P25100,189.48,109.45,153.34,227.4
2025-09-16 13:10:47.204104+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:10:47.204104+05:30,NIFTY30SEP25P25100,189.48,109.7,153.34,227.4
2025-09-16 13:10:53.566529+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:10:53.566529+05:30,NIFTY30SEP25P25100,189.48,110.35,153.34,227.4
2025-09-16 13:10:57.222548+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:10:57.222548+05:30,NIFTY30SEP25P25100,189.48,110.35,153.34,227.4
2025-09-16 13:11:04.353538+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:11:04.353538+05:30,NIFTY30SEP25P25100,189.48,109.75,153.34,227.4
2025-09-16 13:11:07.222336+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:11:07.222336+05:30,NIFTY30SEP25P25100,189.48,109.65,153.34,227.4
2025-09-16 13:11:17.223252+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:11:17.223252+05:30,NIFTY30SEP25P25100,189.48,110.15,153.34,227.4
2025-09-16 13:11:23.132495+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:11:23.132495+05:30,NIFTY30SEP25P25100,189.48,109.75,153.34,227.4
2025-09-16 13:11:27.222550+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:11:27.222550+05:30,NIFTY30SEP25P25100,189.48,109.3,153.34,227.4
2025-09-16 13:11:37.226748+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:11:37.226748+05:30,NIFTY30SEP25P25100,189.48,109.35,153.34,227.4
2025-09-16 13:11:43.022973+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:11:43.022973+05:30,NIFTY30SEP25P25100,189.48,109.35,153.34,227.4
2025-09-16 13:11:47.222852+05:30,NIFTY30SEP25C24650,343.85,673.15,554.41,412.65
2025-09-16 13:11:47.222852+05:30,NIFTY30SEP25P25100,189.48,109.85,153.34,227.4
2025-09-16 13:11:53.007684+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:11:53.007684+05:30,NIFTY30SEP25P25100,189.48,110.15,153.34,227.4
2025-09-16 13:11:57.218369+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:11:57.218369+05:30,NIFTY30SEP25P25100,189.48,110.75,153.34,227.4
2025-09-16 13:12:04.222728+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:12:04.222728+05:30,NIFTY30SEP25P25100,189.48,111.0,153.34,227.4
2025-09-16 13:12:07.211642+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:12:07.211642+05:30,NIFTY30SEP25P25100,189.48,111.0,153.34,227.4
2025-09-16 13:12:17.220415+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:12:17.220415+05:30,NIFTY30SEP25P25100,189.48,111.45,153.34,227.4
2025-09-16 13:12:27.217329+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:12:27.217329+05:30,NIFTY30SEP25P25100,189.48,111.45,153.34,227.4
2025-09-16 13:12:37.221428+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:12:37.221428+05:30,NIFTY30SEP25P25100,189.48,111.0,153.34,227.4
2025-09-16 13:12:43.151018+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:12:43.151018+05:30,NIFTY30SEP25P25100,189.48,110.85,153.34,227.4
2025-09-16 13:12:47.211974+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:12:47.211974+05:30,NIFTY30SEP25P25100,189.48,111.0,153.34,227.4
2025-09-16 13:12:53.216643+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:12:53.216643+05:30,NIFTY30SEP25P25100,189.48,111.05,153.34,227.4
2025-09-16 13:12:57.245259+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:12:57.245259+05:30,NIFTY30SEP25P25100,189.48,111.05,153.34,227.4
2025-09-16 13:13:04.025817+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:13:04.025817+05:30,NIFTY30SEP25P25100,189.48,111.3,153.34,227.4
2025-09-16 13:13:07.268481+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:13:07.268481+05:30,NIFTY30SEP25P25100,189.48,111.35,153.34,227.4
2025-09-16 13:13:12.945221+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:13:12.945221+05:30,NIFTY30SEP25P25100,189.48,110.8,153.34,227.4
2025-09-16 13:13:17.301258+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:13:17.301258+05:30,NIFTY30SEP25P25100,189.48,110.8,153.34,227.4
2025-09-16 13:13:22.700017+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:13:22.700017+05:30,NIFTY30SEP25P25100,189.48,111.3,153.34,227.4
2025-09-16 13:13:27.304875+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:13:27.304875+05:30,NIFTY30SEP25P25100,189.48,111.35,153.34,227.4
2025-09-16 13:13:34.763750+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:13:34.763750+05:30,NIFTY30SEP25P25100,189.48,111.6,153.34,227.4
2025-09-16 13:13:37.323564+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:13:37.323564+05:30,NIFTY30SEP25P25100,189.48,111.5,153.34,227.4
2025-09-16 13:13:43.387804+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:13:43.387804+05:30,NIFTY30SEP25P25100,189.48,111.5,153.34,227.4
2025-09-16 13:13:47.351342+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:13:47.351342+05:30,NIFTY30SEP25P25100,189.48,111.0,153.34,227.4
2025-09-16 13:13:53.267714+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:13:53.267714+05:30,NIFTY30SEP25P25100,189.48,111.3,153.34,227.4
2025-09-16 13:13:57.387129+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:13:57.387129+05:30,NIFTY30SEP25P25100,189.48,110.6,153.34,227.4
2025-09-16 13:14:02.923415+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:14:02.923415+05:30,NIFTY30SEP25P25100,189.48,109.8,153.34,227.4
2025-09-16 13:14:13.063790+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:14:13.063790+05:30,NIFTY30SEP25P25100,189.48,109.75,153.34,227.4
2025-09-16 13:14:17.404150+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:14:17.404150+05:30,NIFTY30SEP25P25100,189.48,109.4,153.34,227.4
2025-09-16 13:14:27.404311+05:30,NIFTY30SEP25C24650,343.85,667.35,554.41,412.65
2025-09-16 13:14:27.404311+05:30,NIFTY30SEP25P25100,189.48,108.5,153.34,227.4
