DateTime,SpotPrice,LowerRange,HigherRange,CEAdjustment,PEAdjustment,AdjustmentValue,CEDifference,PEDifference,Source
2025-09-26 09:48:17.204293+05:30,25508.0,25156.0,25844.0,25396.0,25620.0,112.0,240.0,224.0,Manual Entry
