Timestamp,Symbol,Token,IsNonZero,NetQty,BuyQty,SellQty,BuyPrice,SellPrice,Product,Strategy,LTP,MTM,PnL,RawMTM
2025-09-24 20:53:32,NIFTY30SEP25C25200,60487,Yes,-75,0,75,179.95,179.95,NRML,Monthly Straddle,65.15,6735.00,0.00,8610.00
2025-09-24 20:53:32,NIFTY30SEP25P25500,60500,Yes,-75,75,150,247.05,247.05,NRML,Monthly Straddle,395.80,-8658.75,-8516.25,-11156.25
2025-09-24 20:53:33,NIFTY30SEP25C25150,60485,Yes,-75,75,150,112.35,112.35,NRML,Monthly Straddle,86.40,1946.25,-375.00,1946.25
2025-09-24 20:53:33,NIFTY30SEP25P25050,60482,Yes,-75,0,75,63.00,63.00,NRML,IBBM Intraday,75.10,-907.50,0.00,-907.50
2025-09-24 20:53:34,NIFTY30SEP25P23850,60358,Yes,75,75,0,18.40,18.40,NRML,Monthly Straddle,2.50,-26.25,-0.00,-1192.50
2025-09-24 20:53:34,NIFTY30SEP25P23900,60362,Yes,75,75,0,9.70,9.70,NRML,Monthly Straddle,2.55,-30.00,-0.00,-536.25
2025-09-24 20:53:35,NIFTY30SEP25C26200,60566,Yes,150,150,0,4.13,4.13,NRML,Monthly Straddle,1.45,-30.00,-0.00,-402.00
2025-09-24 20:53:35,NIFTY30SEP25C24650,60455,No,0,75,75,486.75,619.80,NRML,Monthly Straddle,476.10,0.00,9978.75,0.00
