DateTime,Symbol,SoldPrice,LTP,VWAP,SLPrice
2025-10-09 09:15:01.297787+05:30,NIFTY14OCT25C24950,154.75,182.85,,185.7
2025-10-09 09:15:01.297787+05:30,NIFTY14OCT25P25150,110.3,128.5,,132.4
2025-10-09 09:15:06.294207+05:30,NIFTY14OCT25C24950,154.75,187.25,,185.7
2025-10-09 09:15:06.294207+05:30,NIFTY14OCT25P25150,110.3,129.15,,132.4
2025-10-09 09:15:11.308391+05:30,NIFTY14OCT25C24950,154.75,193.25,,185.7
2025-10-09 09:15:11.308391+05:30,NIFTY14OCT25P25150,110.3,131.8,,132.4
2025-10-09 09:15:26.322238+05:30,NIFTY14OCT25C24950,154.75,188.65,,185.7
2025-10-09 09:15:26.322238+05:30,NIFTY14OCT25P25150,110.3,132.95,,132.4
2025-10-09 09:15:31.346237+05:30,NIFTY14OCT25C24950,154.75,193.9,,185.7
2025-10-09 09:15:31.346237+05:30,NIFTY14OCT25P25150,110.3,128.8,,132.4
2025-10-09 09:15:36.351899+05:30,NIFTY14OCT25C24950,154.75,196.35,,185.7
2025-10-09 09:15:36.351899+05:30,NIFTY14OCT25P25150,110.3,126.8,,132.4
2025-10-09 09:15:41.351089+05:30,NIFTY14OCT25C24950,154.75,198.3,,185.7
2025-10-09 09:15:41.351089+05:30,NIFTY14OCT25P25150,110.3,124.65,,132.4
2025-10-09 09:15:46.351019+05:30,NIFTY14OCT25C24950,154.75,192.6,,185.7
2025-10-09 09:15:46.351019+05:30,NIFTY14OCT25P25150,110.3,126.95,,132.4
2025-10-09 09:15:51.342018+05:30,NIFTY14OCT25C24950,154.75,190.95,,185.7
2025-10-09 09:15:51.342018+05:30,NIFTY14OCT25P25150,110.3,129.95,,132.4
2025-10-09 09:15:57.695214+05:30,NIFTY14OCT25C24950,154.75,194.0,,185.7
2025-10-09 09:15:57.695214+05:30,NIFTY14OCT25P25150,110.3,126.8,,132.4
2025-10-09 09:16:01.346606+05:30,NIFTY14OCT25C24950,154.75,188.4,,185.7
2025-10-09 09:16:01.346606+05:30,NIFTY14OCT25P25150,110.3,133.1,,132.4
2025-10-09 09:16:06.389925+05:30,NIFTY14OCT25C24950,154.75,185.05,,185.7
2025-10-09 09:16:06.389925+05:30,NIFTY14OCT25P25150,110.3,134.55,,132.4
2025-10-09 09:16:11.362097+05:30,NIFTY14OCT25C24950,154.75,184.8,,185.7
2025-10-09 09:16:11.362097+05:30,NIFTY14OCT25P25150,110.3,137.4,,132.4
2025-10-09 09:16:16.352203+05:30,NIFTY14OCT25C24950,154.75,183.6,,185.7
2025-10-09 09:16:16.352203+05:30,NIFTY14OCT25P25150,110.3,135.95,,132.4
2025-10-09 09:16:21.361327+05:30,NIFTY14OCT25C24950,154.75,184.2,,185.7
2025-10-09 09:16:21.361327+05:30,NIFTY14OCT25P25150,110.3,139.35,,132.4
2025-10-09 09:16:26.367054+05:30,NIFTY14OCT25C24950,154.75,179.0,,185.7
2025-10-09 09:16:26.367054+05:30,NIFTY14OCT25P25150,110.3,139.8,,132.4
2025-10-09 09:16:36.379684+05:30,NIFTY14OCT25C24950,154.75,182.25,,185.7
2025-10-09 09:16:36.379684+05:30,NIFTY14OCT25P25150,110.3,141.15,,132.4
2025-10-09 09:16:41.378077+05:30,NIFTY14OCT25C24950,154.75,180.75,,185.7
2025-10-09 09:16:41.378077+05:30,NIFTY14OCT25P25150,110.3,139.8,,132.4
2025-10-09 09:16:46.382942+05:30,NIFTY14OCT25C24950,154.75,182.4,,185.7
2025-10-09 09:16:46.382942+05:30,NIFTY14OCT25P25150,110.3,143.3,,132.4
2025-10-09 09:16:51.405064+05:30,NIFTY14OCT25C24950,154.75,178.65,,185.7
2025-10-09 09:16:51.405064+05:30,NIFTY14OCT25P25150,110.3,143.95,,132.4
2025-10-09 09:16:56.399984+05:30,NIFTY14OCT25C24950,154.75,180.5,,185.7
2025-10-09 09:16:56.399984+05:30,NIFTY14OCT25P25150,110.3,141.45,,132.4
2025-10-09 09:17:01.403351+05:30,NIFTY14OCT25C24950,154.75,184.05,187.61,185.7
2025-10-09 09:17:01.403351+05:30,NIFTY14OCT25P25150,110.3,140.0,134.63,132.4
2025-10-09 09:17:06.409995+05:30,NIFTY14OCT25C24950,154.75,185.0,187.61,185.7
2025-10-09 09:17:06.409995+05:30,NIFTY14OCT25P25150,110.3,137.55,134.63,132.4
2025-10-09 09:17:11.417869+05:30,NIFTY14OCT25C24950,154.75,183.1,187.61,185.7
2025-10-09 09:17:11.417869+05:30,NIFTY14OCT25P25150,110.3,138.05,134.63,132.4
2025-10-09 09:17:16.426902+05:30,NIFTY14OCT25C24950,154.75,184.3,187.61,185.7
2025-10-09 09:17:16.426902+05:30,NIFTY14OCT25P25150,110.3,139.15,134.63,132.4
2025-10-09 09:17:21.445523+05:30,NIFTY14OCT25C24950,154.75,182.4,187.61,185.7
2025-10-09 09:17:21.445523+05:30,NIFTY14OCT25P25150,110.3,138.8,134.63,132.4
2025-10-09 09:17:26.463201+05:30,NIFTY14OCT25C24950,154.75,180.95,187.61,185.7
2025-10-09 09:17:26.463201+05:30,NIFTY14OCT25P25150,110.3,141.8,134.63,132.4
2025-10-09 09:17:51.185710+05:30,NIFTY14OCT25C24950,154.75,179.85,187.61,185.7
2025-10-09 09:17:51.185710+05:30,NIFTY14OCT25P25150,110.3,146.0,134.63,132.4
2025-10-09 09:17:56.185716+05:30,NIFTY14OCT25C24950,154.75,179.8,187.61,185.7
2025-10-09 09:17:56.185716+05:30,NIFTY14OCT25P25150,110.3,143.1,134.63,132.4
2025-10-09 09:18:01.194527+05:30,NIFTY14OCT25C24950,154.75,179.45,187.61,185.7
2025-10-09 09:18:01.194527+05:30,NIFTY14OCT25P25150,110.3,143.05,134.63,132.4
2025-10-09 09:18:06.203416+05:30,NIFTY14OCT25C24950,154.75,179.0,187.61,185.7
2025-10-09 09:18:06.203416+05:30,NIFTY14OCT25P25150,110.3,144.25,134.63,132.4
2025-10-09 09:18:11.210699+05:30,NIFTY14OCT25C24950,154.75,180.45,187.61,185.7
2025-10-09 09:18:11.210699+05:30,NIFTY14OCT25P25150,110.3,144.0,134.63,132.4
