Timestamp,Symbol,Token,IsNonZero,NetQty,BuyQty,SellQty,BuyPrice,SellPrice,Product,Strategy,LTP,MTM,PnL,RawMTM
2025-09-18 22:50:09,NIFTY30SEP25C24650,60455,Yes,-75,0,75,0.00,343.85,NRML,Monthly Straddle,854.85,-4515.00,0.00,-38325.00
2025-09-18 22:50:09,NIFTY30SEP25P25500,60500,Yes,-150,0,150,0.00,139.90,NRML,Monthly Straddle,142.40,-375.00,0.00,-375.00
2025-09-18 22:50:09,NIFTY30SEP25P23850,60358,Yes,75,75,0,18.40,0.00,NRML,Monthly Straddle,4.25,-191.25,-0.00,-1061.25
2025-09-18 22:50:09,NIFTY30SEP25P23900,60362,Yes,75,75,0,9.70,0.00,NRML,Monthly Straddle,4.25,-217.50,-0.00,-408.75
2025-09-18 22:50:09,NIFTY30SEP25C26200,60566,Yes,75,75,0,7.15,0.00,NRML,Monthly Straddle,8.00,-71.25,-0.00,63.75
2025-09-18 22:50:09,NIFTY30SEP25P25350,60494,No,0,150,150,84.65,134.70,NRML,,85.50,0.00,7507.50,0.00
2025-09-18 22:50:09,NIFTY23SEP25C25800,47803,No,0,75,75,5.15,5.35,NRML,,5.75,0.00,15.00,0.00
2025-09-18 22:50:09,NIFTY23SEP25C25800,47803,No,0,75,75,5.85,5.10,MIS,,5.75,0.00,-56.25,0.00
2025-09-18 22:50:09,NIFTY23SEP25C25450,47773,No,0,75,75,69.60,76.60,MIS,,89.10,0.00,525.00,0.00
