Timestamp (IST),Category,Message
2025-09-14 00:06:36 IST,TRACEBACK,"File ""C:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\main_app.pyw"", line 131, in <module>
    trader.run()"
2025-09-14 00:06:36 IST,TRACEBACK,"File ""C:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\main_app.pyw"", line 120, in run
    result = self.app.exec_()"
2025-09-14 00:06:36 IST,TRACEBACK,"File ""C:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\modules\show_graph.py"", line 394, in _update_chart
    ltp = self._get_ltp(client, token)"
2025-09-14 00:06:36 IST,TRACEBACK,"File ""C:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\modules\show_graph.py"", line 696, in _get_ltp
    logger.log(""WARNING"", f""Invalid quote response for token {token}: {quote}"")"
2025-09-14 00:06:36 IST,TRACEBACK,"File ""C:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\modules\app_logger.py"", line 39, in log
    tb_lines = traceback.format_stack(limit=6)"
2025-09-14 00:06:37 IST,WARNING,Invalid quote response for token 60456: None
2025-09-14 00:06:37 IST,TRACEBACK,"File ""C:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\main_app.pyw"", line 131, in <module>
    trader.run()"
2025-09-14 00:06:37 IST,TRACEBACK,"File ""C:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\main_app.pyw"", line 120, in run
    result = self.app.exec_()"
2025-09-14 00:06:37 IST,TRACEBACK,"File ""C:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\modules\show_graph.py"", line 394, in _update_chart
    ltp = self._get_ltp(client, token)"
2025-09-14 00:06:37 IST,TRACEBACK,"File ""C:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\modules\show_graph.py"", line 696, in _get_ltp
    logger.log(""WARNING"", f""Invalid quote response for token {token}: {quote}"")"
2025-09-14 00:06:37 IST,TRACEBACK,"File ""C:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\modules\app_logger.py"", line 39, in log
    tb_lines = traceback.format_stack(limit=6)"
2025-09-14 00:06:38 IST,WARNING,Invalid quote response for token 60484: None
2025-09-14 00:06:38 IST,TRACEBACK,"File ""C:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\main_app.pyw"", line 131, in <module>
    trader.run()"
2025-09-14 00:06:38 IST,TRACEBACK,"File ""C:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\main_app.pyw"", line 120, in run
    result = self.app.exec_()"
2025-09-14 00:06:38 IST,TRACEBACK,"File ""C:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\modules\show_graph.py"", line 394, in _update_chart
    ltp = self._get_ltp(client, token)"
2025-09-14 00:06:38 IST,TRACEBACK,"File ""C:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\modules\show_graph.py"", line 696, in _get_ltp
    logger.log(""WARNING"", f""Invalid quote response for token {token}: {quote}"")"
2025-09-14 00:06:38 IST,TRACEBACK,"File ""C:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\modules\app_logger.py"", line 39, in log
    tb_lines = traceback.format_stack(limit=6)"
2025-09-14 00:06:40 IST,INFO,Application event loop ended normally
2025-09-14 00:07:19 IST,INFO,Application starting up at 2025-09-14 00:07:19 IST
2025-09-14 00:07:20 IST,INFO,UI loaded successfully at 2025-09-14 00:07:19 IST
2025-09-14 00:07:20 IST,DEBUG,Tables initialized in 0.02 seconds
2025-09-14 00:07:20 IST,DEBUG,UI initialization completed in 0.86 seconds
2025-09-14 00:07:20 IST,INFO,Initializing ClientManager
2025-09-14 00:07:20 IST,INFO,ClientManager initialized at 2025-09-14 00:07:20 IST
2025-09-14 00:07:20 IST,INFO,Initializing PositionManager
2025-09-14 00:07:20 IST,INFO,Initializing OptionLoader
2025-09-14 00:07:20 IST,INFO,OptionLoader initialized at 2025-09-14 00:07:20 IST
2025-09-14 00:07:20 IST,IBBM STRATEGY,Strategy initialized - Runs at 09:45 and monitors trend/SL till 14:45 IST
2025-09-14 00:07:20 IST,INFO,Initializing Monthly Straddle Strategy
2025-09-14 00:07:20 IST,INFO,Initializing Daily Intraday Straddle Strategy
2025-09-14 00:07:20 IST,INFO,Client loading initiated at 00:07:20 IST
2025-09-14 00:07:20 IST,INFO,Starting client loading process
2025-09-14 00:07:21 IST,INFO,AMIYA RANJAN ROUT logged in successfully at 00:07:20 IST
2025-09-14 00:07:21 IST,INFO,Successfully loaded 1/1 clients in 0.78 seconds
2025-09-14 00:07:22 IST,INFO,Margin retrieved for AMIYA RANJAN ROUT
2025-09-14 00:07:22 IST,INFO,Appended margin details to 2025-09-14-day_available_margin_detl.csv
2025-09-14 00:07:23 IST,INFO,"Clients, positions and MTM loaded successfully"
2025-09-14 00:07:23 IST,INFO,Loading expiry dates...
2025-09-14 00:07:23 IST,INFO,Starting expiry dates loading process
2025-09-14 00:07:24 IST,INFO,Loaded 5 expiry dates in 0.31 seconds
2025-09-14 00:07:24 IST,INFO,Expiry dates loaded in 0.32 seconds
2025-09-14 00:07:24 IST,INFO,Client loading process completed in 3.31 seconds
2025-09-14 00:07:24 IST,INFO,Daily straddle strategy scheduled to run
2025-09-14 00:07:24 IST,INFO,Application UI shown successfully at 2025-09-14 00:07:24 IST
2025-09-14 00:07:25 IST,INFO,API 🟢 ONLINE
2025-09-14 00:07:25 IST,INFO,API status monitoring started
2025-09-14 00:07:25 IST,INFO,Initializing OpstraOptionLoader
2025-09-14 00:07:25 IST,ERROR,Application initialization failed: OpstraOptionLoader.__init__() missing 1 required positional argument: 'logger'
2025-09-14 00:07:25 IST,CRITICAL,Application crashed at 2025-09-14 00:07:25 IST: OpstraOptionLoader.__init__() missing 1 required positional argument: 'logger'
2025-09-14 00:08:19 IST,INFO,Application starting up at 2025-09-14 00:08:19 IST
2025-09-14 00:08:20 IST,INFO,UI loaded successfully at 2025-09-14 00:08:19 IST
2025-09-14 00:08:20 IST,DEBUG,Tables initialized in 0.02 seconds
2025-09-14 00:08:20 IST,DEBUG,UI initialization completed in 0.74 seconds
2025-09-14 00:08:20 IST,INFO,Initializing ClientManager
2025-09-14 00:08:20 IST,INFO,ClientManager initialized at 2025-09-14 00:08:20 IST
2025-09-14 00:08:20 IST,INFO,Initializing PositionManager
2025-09-14 00:08:20 IST,INFO,Initializing OptionLoader
2025-09-14 00:08:20 IST,INFO,OptionLoader initialized at 2025-09-14 00:08:20 IST
2025-09-14 00:08:20 IST,IBBM STRATEGY,Strategy initialized - Runs at 09:45 and monitors trend/SL till 14:45 IST
2025-09-14 00:08:20 IST,INFO,Initializing Monthly Straddle Strategy
2025-09-14 00:08:20 IST,INFO,Initializing Daily Intraday Straddle Strategy
2025-09-14 00:08:20 IST,INFO,Client loading initiated at 00:08:20 IST
2025-09-14 00:08:20 IST,INFO,Starting client loading process
2025-09-14 00:08:21 IST,INFO,AMIYA RANJAN ROUT logged in successfully at 00:08:20 IST
2025-09-14 00:08:21 IST,INFO,Successfully loaded 1/1 clients in 0.79 seconds
2025-09-14 00:08:21 IST,INFO,Margin retrieved for AMIYA RANJAN ROUT
2025-09-14 00:08:21 IST,INFO,Appended margin details to 2025-09-14-day_available_margin_detl.csv
2025-09-14 00:08:23 IST,INFO,"Clients, positions and MTM loaded successfully"
2025-09-14 00:08:23 IST,INFO,Loading expiry dates...
2025-09-14 00:08:23 IST,INFO,Starting expiry dates loading process
2025-09-14 00:08:23 IST,INFO,Loaded 5 expiry dates in 0.24 seconds
2025-09-14 00:08:23 IST,INFO,Expiry dates loaded in 0.24 seconds
2025-09-14 00:08:23 IST,INFO,Client loading process completed in 3.11 seconds
2025-09-14 00:08:23 IST,INFO,Daily straddle strategy scheduled to run
2025-09-14 00:08:23 IST,INFO,Application UI shown successfully at 2025-09-14 00:08:23 IST
2025-09-14 00:08:24 IST,INFO,API 🟢 ONLINE
2025-09-14 00:08:24 IST,INFO,API status monitoring started
2025-09-14 00:08:24 IST,INFO,Initializing OpstraOptionLoader
2025-09-14 00:08:24 IST,INFO,Application will auto-close at 2025-09-14 15:31:00 IST
2025-09-14 00:08:24 IST,INFO,Application running at 2025-09-14 00:08:24 IST
2025-09-14 00:08:24 IST,INFO,Clients loaded - initializing graph data
2025-09-14 00:08:24 IST,INFO,Loaded historical data - no current positions (market likely closed)
2025-09-14 00:08:26 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-14 00:08:28 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-14 00:08:29 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-14 00:08:32 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-14 00:08:34 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-14 00:08:35 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-14 00:08:37 IST,IBBM STRATEGY,Strategy can only run between 09:45 and 14:45
2025-09-14 00:08:37 IST,ERROR,Failed to calculate adjustments: Please enter valid numbers for both range values
2025-09-14 00:08:38 IST,INFO,"💹 Quote: 24584.85, Rounded: 24600"
2025-09-14 00:08:38 IST,INFO,✅ Match found at row 46: StrikePrice 24600.0
2025-09-14 00:08:42 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-14 00:08:44 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-14 00:08:45 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-14 00:08:49 IST,INFO,Application starting up at 2025-09-14 00:08:49 IST
2025-09-14 00:08:50 IST,INFO,UI loaded successfully at 2025-09-14 00:08:49 IST
2025-09-14 00:08:50 IST,DEBUG,Tables initialized in 0.02 seconds
2025-09-14 00:08:50 IST,DEBUG,UI initialization completed in 0.72 seconds
2025-09-14 00:08:50 IST,INFO,Initializing ClientManager
2025-09-14 00:08:50 IST,INFO,ClientManager initialized at 2025-09-14 00:08:50 IST
2025-09-14 00:08:50 IST,INFO,Initializing PositionManager
2025-09-14 00:08:50 IST,INFO,Initializing OptionLoader
2025-09-14 00:08:50 IST,INFO,OptionLoader initialized at 2025-09-14 00:08:50 IST
2025-09-14 00:08:50 IST,IBBM STRATEGY,Strategy initialized - Runs at 09:45 and monitors trend/SL till 14:45 IST
2025-09-14 00:08:50 IST,INFO,Initializing Monthly Straddle Strategy
2025-09-14 00:08:50 IST,INFO,Initializing Daily Intraday Straddle Strategy
2025-09-14 00:08:50 IST,INFO,Client loading initiated at 00:08:50 IST
2025-09-14 00:08:50 IST,INFO,Starting client loading process
2025-09-14 00:08:51 IST,INFO,AMIYA RANJAN ROUT logged in successfully at 00:08:50 IST
2025-09-14 00:08:51 IST,INFO,Successfully loaded 1/1 clients in 0.76 seconds
2025-09-14 00:08:52 IST,INFO,Margin retrieved for AMIYA RANJAN ROUT
2025-09-14 00:08:52 IST,WARNING,Invalid quote response for token 60455: None
2025-09-14 00:08:52 IST,TRACEBACK,"File ""c:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\main_app.pyw"", line 131, in <module>
    trader.run()"
2025-09-14 00:08:52 IST,TRACEBACK,"File ""c:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\main_app.pyw"", line 120, in run
    result = self.app.exec_()"
2025-09-14 00:08:52 IST,TRACEBACK,"File ""c:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\modules\show_graph.py"", line 394, in _update_chart
    ltp = self._get_ltp(client, token)"
2025-09-14 00:08:52 IST,TRACEBACK,"File ""c:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\modules\show_graph.py"", line 696, in _get_ltp
    logger.log(""WARNING"", f""Invalid quote response for token {token}: {quote}"")"
2025-09-14 00:08:52 IST,TRACEBACK,"File ""c:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\modules\app_logger.py"", line 39, in log
    tb_lines = traceback.format_stack(limit=6)"
2025-09-14 00:08:52 IST,INFO,Appended margin details to 2025-09-14-day_available_margin_detl.csv
2025-09-14 00:08:52 IST,WARNING,Invalid quote response for token 60456: None
2025-09-14 00:08:52 IST,TRACEBACK,"File ""c:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\main_app.pyw"", line 131, in <module>
    trader.run()"
