Timestamp (IST),Category,Message
2025-09-13 19:34:40 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 19:34:48 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 19:34:49 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 19:34:50 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 19:34:58 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 19:34:59 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 19:35:01 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 19:35:08 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 19:35:09 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 19:35:11 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 19:35:18 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 19:35:19 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 19:35:21 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 19:35:28 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 19:35:29 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 19:35:31 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 19:35:38 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 19:35:39 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 19:35:41 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 19:35:49 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 19:35:53 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 19:36:02 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 19:36:13 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 19:36:15 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 19:36:17 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 19:36:24 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 19:36:30 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 19:36:31 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 19:36:38 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 19:36:39 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 19:36:41 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 19:36:42 IST,INFO,Application event loop ended normally
2025-09-13 20:08:18 IST,INFO,Application starting up at 2025-09-13 20:08:18 IST
2025-09-13 20:08:19 IST,INFO,UI loaded successfully at 2025-09-13 20:08:18 IST
2025-09-13 20:08:19 IST,DEBUG,Tables initialized in 0.02 seconds
2025-09-13 20:08:19 IST,DEBUG,UI initialization completed in 0.79 seconds
2025-09-13 20:08:19 IST,INFO,Initializing ClientManager
2025-09-13 20:08:19 IST,INFO,ClientManager initialized at 2025-09-13 20:08:19 IST
2025-09-13 20:08:19 IST,INFO,Initializing PositionManager
2025-09-13 20:08:19 IST,INFO,Initializing OptionLoader
2025-09-13 20:08:19 IST,DEBUG,Option table initialized in 0.00 seconds
2025-09-13 20:08:19 IST,INFO,OptionLoader initialized at 2025-09-13 20:08:19 IST
2025-09-13 20:08:19 IST,IBBM STRATEGY,Strategy initialized - Runs at 09:45 and monitors trend/SL till 14:45 IST
2025-09-13 20:08:19 IST,INFO,Initializing Monthly Straddle Strategy
2025-09-13 20:08:19 IST,INFO,Initializing Daily Intraday Straddle Strategy
2025-09-13 20:08:19 IST,INFO,Client loading initiated at 20:08:19 IST
2025-09-13 20:08:19 IST,INFO,Starting client loading process
2025-09-13 20:08:20 IST,INFO,AMIYA RANJAN ROUT logged in successfully at 20:08:19 IST
2025-09-13 20:08:20 IST,INFO,Successfully loaded 1/1 clients in 0.77 seconds
2025-09-13 20:08:21 IST,INFO,Margin retrieved for AMIYA RANJAN ROUT
2025-09-13 20:08:21 IST,INFO,Appended margin details to 2025-09-13-day_available_margin_detl.csv
2025-09-13 20:08:22 IST,INFO,"Clients, positions and MTM loaded successfully"
2025-09-13 20:08:22 IST,INFO,Loading expiry dates...
2025-09-13 20:08:22 IST,INFO,Starting expiry dates loading process
2025-09-13 20:08:22 IST,INFO,Loaded 5 expiry dates in 0.29 seconds
2025-09-13 20:08:22 IST,INFO,Expiry dates loaded in 0.29 seconds
2025-09-13 20:08:22 IST,INFO,Client loading process completed in 3.15 seconds
2025-09-13 20:08:22 IST,INFO,Daily straddle strategy scheduled to run
2025-09-13 20:08:23 IST,INFO,Application UI shown successfully at 2025-09-13 20:08:23 IST
2025-09-13 20:08:23 IST,INFO,API 🟢 ONLINE
2025-09-13 20:08:23 IST,INFO,API status monitoring started
2025-09-13 20:08:23 IST,INFO,Initializing OpstraOptionLoader
2025-09-13 20:08:23 IST,INFO,Application will auto-close at 2025-09-14 15:31:00 IST
2025-09-13 20:08:23 IST,INFO,Application running at 2025-09-13 20:08:23 IST
2025-09-13 20:08:23 IST,INFO,Clients loaded - initializing graph data
2025-09-13 20:08:25 IST,INFO,Loaded historical data - no current positions (market likely closed)
2025-09-13 20:08:26 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:08:27 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:08:29 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:08:31 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:08:33 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:08:34 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:08:36 IST,IBBM STRATEGY,Strategy can only run between 09:45 and 14:45
2025-09-13 20:08:36 IST,ERROR,Failed to calculate adjustments: Please enter valid numbers for both range values
2025-09-13 20:08:42 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:08:43 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:08:44 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:08:52 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:08:53 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:08:54 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:10:48 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:10:50 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:10:52 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:11:03 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:11:05 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:11:12 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:11:16 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:11:17 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:11:18 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:11:21 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:11:23 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:11:24 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:11:31 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:11:32 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:11:34 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:11:41 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:11:43 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:11:44 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:11:51 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:11:53 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:11:54 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:12:01 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:12:03 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:12:04 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:12:12 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:12:13 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:12:14 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:12:22 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:12:23 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:12:24 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:12:31 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:12:33 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:12:34 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:12:42 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:12:43 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:12:44 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:12:51 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:12:53 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:12:54 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:13:01 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:13:03 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:13:04 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:13:11 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:13:12 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:13:14 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:13:22 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:13:23 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:13:25 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:13:36 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:13:39 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:13:41 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:13:54 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:13:56 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:13:59 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:14:08 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:14:10 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:14:11 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:14:16 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:14:17 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:14:19 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:14:22 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:14:24 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:14:26 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:14:36 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:14:37 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:14:39 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:14:42 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:14:43 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:14:45 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:14:47 IST,INFO,Option chain loading started at 20:14:47 IST
2025-09-13 20:14:48 IST,DEBUG,Spot price updated in 0.78 seconds
2025-09-13 20:14:51 IST,WARNING,"Could not fetch data from NSE, using default delta values"
2025-09-13 20:16:37 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:16:39 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:16:40 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:16:42 IST,DEBUG,Option model created in 114.39 seconds
2025-09-13 20:16:42 IST,INFO,Option chain loaded in 114.75 seconds
2025-09-13 20:16:42 IST,INFO,Option chain loaded in 115.53 seconds
2025-09-13 20:16:46 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:16:47 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:16:49 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:16:52 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:16:53 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:16:54 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:17:02 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:17:03 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:17:05 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:17:12 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:17:13 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:17:14 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:17:22 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:17:23 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:17:24 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:17:32 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:17:33 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:17:35 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:17:42 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:17:43 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:17:45 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:17:52 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:17:53 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:17:55 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:18:02 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:18:03 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:18:04 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:18:12 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:18:13 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:18:14 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:18:22 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:18:24 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:18:26 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:18:32 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:18:33 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:18:34 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:18:41 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:18:43 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:18:44 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:18:52 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:18:53 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:18:55 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:19:02 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:19:03 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:19:04 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:19:12 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:19:13 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:19:14 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:19:22 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:19:23 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:19:24 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:19:32 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:19:34 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:19:35 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:19:42 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:19:43 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:19:44 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:19:52 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:19:53 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:19:54 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:20:02 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:20:03 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:20:04 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:20:12 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:20:13 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:20:14 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:20:22 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:20:23 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:20:24 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:20:32 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:20:33 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:20:34 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:20:42 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:20:43 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:20:45 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:20:52 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:20:53 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:20:55 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:21:02 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:21:03 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:21:05 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:21:11 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:21:13 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:21:14 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:21:22 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:21:23 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:21:25 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:21:32 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:21:33 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:21:35 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:21:42 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:21:43 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:21:44 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:21:52 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:21:53 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:21:54 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:22:02 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:22:03 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:22:05 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:22:12 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:22:14 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:22:15 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:22:22 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:22:23 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:22:25 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:22:32 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:22:33 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:22:35 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:22:43 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:22:44 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:22:46 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-13 20:22:52 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-13 20:22:53 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-13 20:22:55 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
