Timestamp (IST),Category,Message
2025-09-15 00:03:01 IST,INFO,🚀 Attempt 1 to fetch option chain for 30SEP2025
2025-09-15 00:03:03 IST,INFO,🌐 Logging into Opstra...
2025-09-15 00:03:10 IST,INFO,✅ Login successful!
2025-09-15 00:04:33 IST,WARNING,⚠️ 'All Strikes' button not found
2025-09-15 00:04:33 IST,INFO,✅ Extracted 40 rows from option chain
2025-09-15 00:04:33 IST,INFO,✅ Option chain saved: logs\20250914-option_chain_30SEP2025_all.csv
2025-09-15 00:04:36 IST,INFO,"💹 Quote: 24584.85, Rounded: 24600"
2025-09-15 00:04:36 IST,INFO,✅ Match found at row 8: StrikePrice 24600.0
2025-09-15 00:04:40 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:04:42 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:04:43 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:04:51 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:04:53 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:04:54 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:05:04 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:05:06 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:05:08 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:05:14 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:05:16 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:05:17 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:05:19 IST,INFO,🚀 Attempt 1 to fetch option chain for 30SEP2025
2025-09-15 00:05:22 IST,INFO,🌐 Logging into Opstra...
2025-09-15 00:05:23 IST,ERROR,"❌ Attempt 1 failed: Message: target frame detached
  (failed to check if window was closed: disconnected: Unable to receive message from renderer)
  (Session info: chrome=140.0.7339.128)
Stacktrace:
	GetHandleVerifier [0x0x7ff77fa7fc95+79861]
	GetHandleVerifier [0x0x7ff77fa7fcf0+79952]
	(No symbol) [0x0x7ff77f7fc8fc]
	(No symbol) [0x0x7ff77f7e9d0c]
	(No symbol) [0x0x7ff77f7e8b9f]
	(No symbol) [0x0x7ff77f80dbda]
	(No symbol) [0x0x7ff77f80ced6]
	(No symbol) [0x0x7ff77f8a52f7]
	(No symbol) [0x0x7ff77f87c8b3]
	(No symbol) [0x0x7ff77f845272]
	(No symbol) [0x0x7ff77f846043]
	GetHandleVerifier [0x0x7ff77fd3b9cd+2946349]
	GetHandleVerifier [0x0x7ff77fd35c4a+2922410]
	GetHandleVerifier [0x0x7ff77fd559d7+3052855]
	GetHandleVerifier [0x0x7ff77fa9aa7e+189918]
	GetHandleVerifier [0x0x7ff77faa2a1f+222591]
	GetHandleVerifier [0x0x7ff77fa88ab4+116244]
	GetHandleVerifier [0x0x7ff77fa88c69+116681]
	GetHandleVerifier [0x0x7ff77fa6f048+11176]
	BaseThreadInitThunk [0x0x7ffa910d7374+20]
	RtlUserThreadStart [0x0x7ffa935fcc91+33]
"
2025-09-15 00:05:26 IST,INFO,🔄 Retrying in 10 seconds...
2025-09-15 00:05:36 IST,INFO,🚀 Attempt 2 to fetch option chain for 30SEP2025
2025-09-15 00:05:38 IST,INFO,🌐 Logging into Opstra...
2025-09-15 00:05:40 IST,ERROR,"❌ Attempt 2 failed: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=140.0.7339.128)
Stacktrace:
	GetHandleVerifier [0x0x7ff77fa7fc95+79861]
	GetHandleVerifier [0x0x7ff77fa7fcf0+79952]
	(No symbol) [0x0x7ff77f7fcada]
	(No symbol) [0x0x7ff77f7d4b91]
	(No symbol) [0x0x7ff77f8840fe]
	(No symbol) [0x0x7ff77f8a48c2]
	(No symbol) [0x0x7ff77f87c8b3]
	(No symbol) [0x0x7ff77f845272]
	(No symbol) [0x0x7ff77f846043]
	GetHandleVerifier [0x0x7ff77fd3b9cd+2946349]
	GetHandleVerifier [0x0x7ff77fd35c4a+2922410]
	GetHandleVerifier [0x0x7ff77fd559d7+3052855]
	GetHandleVerifier [0x0x7ff77fa9aa7e+189918]
	GetHandleVerifier [0x0x7ff77faa2a1f+222591]
	GetHandleVerifier [0x0x7ff77fa88ab4+116244]
	GetHandleVerifier [0x0x7ff77fa88c69+116681]
	GetHandleVerifier [0x0x7ff77fa6f048+11176]
	BaseThreadInitThunk [0x0x7ffa910d7374+20]
	RtlUserThreadStart [0x0x7ffa935fcc91+33]
"
2025-09-15 00:05:56 IST,INFO,Application starting up at 2025-09-15 00:05:56 IST
2025-09-15 00:05:57 IST,INFO,UI loaded successfully at 2025-09-15 00:05:56 IST
2025-09-15 00:05:57 IST,DEBUG,Tables initialized in 0.02 seconds
2025-09-15 00:05:57 IST,DEBUG,UI initialization completed in 0.97 seconds
2025-09-15 00:05:57 IST,INFO,Initializing ClientManager
2025-09-15 00:05:57 IST,INFO,ClientManager initialized at 2025-09-15 00:05:57 IST
2025-09-15 00:05:57 IST,INFO,Initializing PositionManager
2025-09-15 00:05:57 IST,INFO,Initializing OptionLoader
2025-09-15 00:05:57 IST,INFO,OptionLoader initialized at 2025-09-15 00:05:57 IST
2025-09-15 00:05:57 IST,INFO,Initializing GraphTab
2025-09-15 00:05:57 IST,INFO,Initializing IBBM Strategy
2025-09-15 00:05:57 IST,IBBM STRATEGY,Strategy initialized - Runs at 00:01 and monitors trend/SL till 23:59 IST
2025-09-15 00:05:57 IST,INFO,Client loading initiated at 00:05:57 IST
2025-09-15 00:05:57 IST,INFO,Starting client loading process
2025-09-15 00:05:58 IST,INFO,AMIYA RANJAN ROUT logged in successfully at 00:05:57 IST
2025-09-15 00:05:58 IST,INFO,Successfully loaded 1/1 clients in 0.81 seconds
2025-09-15 00:05:59 IST,INFO,Margin retrieved for AMIYA RANJAN ROUT
2025-09-15 00:05:59 IST,INFO,Created new margin details file: 2025-09-15-day_available_margin_detl.csv
2025-09-15 00:06:00 IST,INFO,"Clients, positions and MTM loaded successfully"
2025-09-15 00:06:00 IST,INFO,Loading expiry dates...
2025-09-15 00:06:00 IST,INFO,Starting expiry dates loading process
2025-09-15 00:06:01 IST,INFO,Loaded 5 expiry dates in 0.32 seconds
2025-09-15 00:06:01 IST,INFO,Expiry dates loaded in 0.32 seconds
2025-09-15 00:06:01 IST,INFO,Client loading process completed in 3.34 seconds
2025-09-15 00:06:01 IST,INFO,UI shown successfully at 2025-09-15 00:06:01 IST
2025-09-15 00:06:02 IST,INFO,API 🟢 ONLINE
2025-09-15 00:06:02 IST,INFO,API status monitoring started
2025-09-15 00:06:02 IST,INFO,Initializing OpstraOptionLoader
2025-09-15 00:06:02 IST,INFO,Application will auto-close at 2025-09-15 15:31:00 IST
2025-09-15 00:06:02 IST,INFO,Application running at 2025-09-15 00:06:02 IST
2025-09-15 00:06:02 IST,INFO,Clients loaded - initializing graph data
2025-09-15 00:06:02 IST,INFO,Loaded historical data - no current positions (market likely closed)
2025-09-15 00:06:04 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:06:05 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:06:07 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:06:07 IST,IBBM STRATEGY,Strategy can only be executed at XX:15 or XX:45
2025-09-15 00:06:07 IST,ERROR,Failed to calculate adjustments: Please enter valid numbers for both range values
2025-09-15 00:06:10 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:06:12 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:06:13 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:06:20 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:06:21 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:06:23 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:06:30 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:06:32 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:06:33 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:06:35 IST,INFO,🚀 Attempt 1 to fetch option chain for 30SEP2025
2025-09-15 00:06:38 IST,INFO,🌐 Logging into Opstra...
2025-09-15 00:06:58 IST,INFO,✅ Login successful!
2025-09-15 00:08:23 IST,WARNING,⚠️ 'All Strikes' button not found
2025-09-15 00:08:23 IST,INFO,✅ Extracted 40 rows from option chain
2025-09-15 00:08:23 IST,INFO,✅ Option chain saved: logs\20250914-option_chain_30SEP2025_all.csv
2025-09-15 00:08:27 IST,INFO,"💹 Quote: 24584.85, Rounded: 24600"
2025-09-15 00:08:27 IST,INFO,✅ Match found at row 8: StrikePrice 24600.0
2025-09-15 00:08:31 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:08:32 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:08:34 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:08:40 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:08:42 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:08:43 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:08:51 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:08:52 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:08:54 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:09:00 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:09:01 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:09:03 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:09:10 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:09:12 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:09:13 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:09:20 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:09:22 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:09:23 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:09:31 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:09:32 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:09:34 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:09:40 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:09:42 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:09:43 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:09:51 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:09:53 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:09:54 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:10:00 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:10:02 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:10:03 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:10:11 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:10:13 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:10:14 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:10:20 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:10:22 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:10:23 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:10:32 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:10:34 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:10:36 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:10:44 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:10:46 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:10:47 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:10:50 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:10:55 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:10:57 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:11:00 IST,INFO,🚀 Attempt 1 to fetch option chain for 30SEP2025
2025-09-15 00:11:03 IST,INFO,🌐 Logging into Opstra...
2025-09-15 00:11:10 IST,INFO,✅ Login successful!
2025-09-15 00:12:42 IST,WARNING,⚠️ 'All Strikes' button not found
2025-09-15 00:12:42 IST,INFO,✅ Extracted 100 rows from option chain
2025-09-15 00:12:42 IST,INFO,✅ Option chain saved: logs\20250914-option_chain_30SEP2025_all.csv
2025-09-15 00:12:45 IST,INFO,"💹 Quote: 24584.85, Rounded: 24600"
2025-09-15 00:12:45 IST,INFO,✅ Match found at row 46: StrikePrice 24600.0
2025-09-15 00:12:49 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:12:51 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:12:53 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:13:01 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:13:03 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:13:04 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:13:11 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:13:12 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:13:13 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:13:15 IST,INFO,Application exited normally
2025-09-15 00:27:58 IST,INFO,Application starting up at 2025-09-15 00:27:58 IST
2025-09-15 00:27:58 IST,INFO,UI loaded successfully at 2025-09-15 00:27:58 IST
2025-09-15 00:27:58 IST,DEBUG,Tables initialized in 0.01 seconds
2025-09-15 00:27:58 IST,DEBUG,UI initialization completed in 0.74 seconds
2025-09-15 00:27:58 IST,INFO,Initializing ClientManager
2025-09-15 00:27:58 IST,INFO,ClientManager initialized at 2025-09-15 00:27:58 IST
2025-09-15 00:27:58 IST,INFO,Initializing PositionManager
2025-09-15 00:27:58 IST,INFO,Initializing OptionLoader
2025-09-15 00:27:58 IST,INFO,OptionLoader initialized at 2025-09-15 00:27:58 IST
2025-09-15 00:27:58 IST,INFO,Initializing GraphTab
2025-09-15 00:27:58 IST,INFO,Initializing IBBM Strategy
2025-09-15 00:27:58 IST,IBBM STRATEGY,Strategy initialized - Runs at 00:01 and monitors trend/SL till 23:59 IST
2025-09-15 00:27:58 IST,INFO,Client loading initiated at 00:27:58 IST
2025-09-15 00:27:58 IST,INFO,Starting client loading process
2025-09-15 00:27:59 IST,INFO,AMIYA RANJAN ROUT logged in successfully at 00:27:58 IST
2025-09-15 00:27:59 IST,INFO,Successfully loaded 1/1 clients in 0.76 seconds
2025-09-15 00:28:00 IST,INFO,Margin retrieved for AMIYA RANJAN ROUT
2025-09-15 00:28:00 IST,INFO,Appended margin details to 2025-09-15-day_available_margin_detl.csv
2025-09-15 00:28:01 IST,INFO,"Clients, positions and MTM loaded successfully"
2025-09-15 00:28:02 IST,INFO,Loading expiry dates...
2025-09-15 00:28:02 IST,INFO,Starting expiry dates loading process
2025-09-15 00:28:02 IST,INFO,Loaded 5 expiry dates in 0.25 seconds
2025-09-15 00:28:02 IST,INFO,Expiry dates loaded in 0.25 seconds
2025-09-15 00:28:02 IST,INFO,Client loading process completed in 3.29 seconds
2025-09-15 00:28:02 IST,INFO,UI shown successfully at 2025-09-15 00:28:02 IST
2025-09-15 00:28:03 IST,INFO,API 🟢 ONLINE
2025-09-15 00:28:03 IST,INFO,API status monitoring started
2025-09-15 00:28:03 IST,INFO,Initializing OpstraOptionLoader
2025-09-15 00:28:03 IST,INFO,Application will auto-close at 2025-09-15 15:31:00 IST
2025-09-15 00:28:03 IST,INFO,Application running at 2025-09-15 00:28:03 IST
2025-09-15 00:28:03 IST,INFO,Clients loaded - initializing graph data
2025-09-15 00:28:03 IST,INFO,Loaded historical data - no current positions (market likely closed)
2025-09-15 00:28:05 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:28:06 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:28:08 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:28:08 IST,IBBM STRATEGY,Strategy can only be executed at XX:15 or XX:45
2025-09-15 00:28:08 IST,ERROR,Failed to calculate adjustments: Please enter valid numbers for both range values
2025-09-15 00:28:11 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:28:12 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:28:14 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:28:21 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:28:22 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:28:23 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:28:31 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:28:33 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:28:35 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:28:41 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:28:42 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:28:44 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:28:51 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:28:52 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:28:54 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:29:01 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:29:03 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:29:04 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:29:11 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:29:12 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:29:14 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:29:21 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:29:22 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:29:24 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:29:25 IST,INFO,🚀 Attempt 1 to fetch option chain for 30SEP2025
2025-09-15 00:29:29 IST,INFO,🌐 Logging into Opstra...
2025-09-15 00:29:40 IST,INFO,✅ Login successful!
2025-09-15 00:31:00 IST,WARNING,⚠️ 'All Strikes' button not found
2025-09-15 00:31:00 IST,INFO,✅ Extracted 40 rows from option chain
2025-09-15 00:31:00 IST,INFO,✅ Option chain saved: logs\20250914-option_chain_30SEP2025_all.csv
2025-09-15 00:31:03 IST,INFO,"💹 Quote: 24584.85, Rounded: 24600"
2025-09-15 00:31:03 IST,INFO,✅ Match found at row 8: StrikePrice 24600.0
2025-09-15 00:31:07 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:31:09 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:31:10 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:31:15 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:31:17 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:31:18 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:31:21 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:31:23 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:31:24 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:31:31 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:31:32 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:31:34 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:31:41 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:31:43 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:31:44 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:31:51 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:31:53 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:31:54 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:32:01 IST,WARNING,Could not get VWAP for NIFTY30SEP25C24650
2025-09-15 00:32:03 IST,WARNING,Could not get VWAP for NIFTY30SEP25P24650
2025-09-15 00:32:04 IST,WARNING,Could not get VWAP for NIFTY30SEP25P25100
2025-09-15 00:32:07 IST,INFO,Application exited normally
2025-09-15 00:32:11 IST,INFO,Application starting up at 2025-09-15 00:32:11 IST
2025-09-15 00:32:12 IST,INFO,UI loaded successfully at 2025-09-15 00:32:11 IST
2025-09-15 00:32:12 IST,DEBUG,Tables initialized in 0.01 seconds
2025-09-15 00:32:12 IST,DEBUG,UI initialization completed in 0.83 seconds
2025-09-15 00:32:12 IST,INFO,Initializing ClientManager
2025-09-15 00:32:12 IST,INFO,ClientManager initialized at 2025-09-15 00:32:12 IST
2025-09-15 00:32:12 IST,INFO,Initializing PositionManager
2025-09-15 00:32:12 IST,INFO,Initializing OptionLoader
2025-09-15 00:32:12 IST,INFO,OptionLoader initialized at 2025-09-15 00:32:12 IST
2025-09-15 00:32:12 IST,INFO,Initializing GraphTab
2025-09-15 00:32:12 IST,INFO,Initializing IBBM Strategy
2025-09-15 00:32:12 IST,INFO,Client loading initiated at 00:32:12 IST
2025-09-15 00:32:12 IST,INFO,Starting client loading process
2025-09-15 00:32:13 IST,INFO,AMIYA RANJAN ROUT logged in successfully at 00:32:12 IST
2025-09-15 00:32:13 IST,INFO,Successfully loaded 1/1 clients in 0.75 seconds
2025-09-15 00:32:14 IST,INFO,Margin retrieved for AMIYA RANJAN ROUT
2025-09-15 00:32:14 IST,INFO,Appended margin details to 2025-09-15-day_available_margin_detl.csv
2025-09-15 00:32:15 IST,INFO,"Clients, positions and MTM loaded successfully"
2025-09-15 00:32:15 IST,INFO,Loading expiry dates...
2025-09-15 00:32:15 IST,INFO,Starting expiry dates loading process
2025-09-15 00:32:15 IST,INFO,Loaded 5 expiry dates in 0.32 seconds
2025-09-15 00:32:15 IST,INFO,Expiry dates loaded in 0.32 seconds
2025-09-15 00:32:15 IST,INFO,Client loading process completed in 3.18 seconds
2025-09-15 00:32:15 IST,INFO,UI shown successfully at 2025-09-15 00:32:15 IST
2025-09-15 00:32:16 IST,INFO,API 🟢 ONLINE
2025-09-15 00:32:16 IST,INFO,API status monitoring started
2025-09-15 00:32:16 IST,INFO,Initializing OpstraOptionLoader
2025-09-15 00:32:16 IST,INFO,Application will auto-close at 2025-09-15 15:31:00 IST
2025-09-15 00:32:16 IST,INFO,Application running at 2025-09-15 00:32:16 IST
2025-09-15 00:32:24 IST,INFO,🚀 Attempt 1 to fetch option chain for 16SEP2025
2025-09-15 00:32:26 IST,INFO,🌐 Logging into Opstra...
2025-09-15 00:32:33 IST,INFO,✅ Login successful!
2025-09-15 00:33:57 IST,WARNING,⚠️ 'All Strikes' button not found
2025-09-15 00:33:57 IST,INFO,✅ Extracted 40 rows from option chain
2025-09-15 00:33:57 IST,INFO,✅ Option chain saved: logs\20250914-option_chain_16SEP2025_all.csv
